word_count,estimated_duration,duration_diff,hook_word_count,hook_has_question,hook_curiosity_score,cta_present,question_count,number_count,emotional_density,avg_sentence_len,has_listicle,line_count,you_count,urgency_score,script_text,target_score,viral_label
27.0,10.8,19.2,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It is very important to manage your time and work hard every day. Subscribe for more videos.",71.68,0
37.0,14.8,15.2,13.0,0.0,1.0,1.0,0.0,4.0,2.7027027027027026,9.25,1.0,2.0,2.0,1.0,"Stop scrolling if you have ₹50 Lakhs budget and want a dream home!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",84.76,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,2.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",58.81,0
35.0,14.0,16.0,11.0,0.0,1.0,1.0,0.0,8.0,0.0,11.666666666666666,0.0,2.0,0.0,1.0,"90% of people make this 1 huge mistake with their resume!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",90.89,1
28.0,11.2,18.8,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",63.37,0
35.0,14.0,16.0,11.0,0.0,2.0,1.0,0.0,6.0,2.857142857142857,11.666666666666666,0.0,2.0,1.0,1.0,"Secret real estate trick developers don't want you to know!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",89.1,1
28.0,11.2,18.8,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",43.14,0
35.0,14.0,16.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,8.75,0.0,2.0,2.0,1.0,"Eating oats every morning? You might be stopping your weight loss!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",80.79,1
28.0,11.2,18.8,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",61.66,0
35.0,14.0,16.0,11.0,0.0,1.0,1.0,0.0,5.0,0.0,8.75,1.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",93.34,1
27.0,10.8,19.2,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,"Hey friends check out this new app I downloaded yesterday.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",54.54,0
40.0,16.0,14.0,13.0,0.0,1.0,1.0,0.0,2.0,5.0,10.0,0.0,2.0,2.0,1.0,"Stop scrolling if you have ₹50 Lakhs budget and want a dream home!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",81.35,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",41.22,0
35.0,14.0,16.0,11.0,0.0,1.0,1.0,0.0,5.0,0.0,8.75,1.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",87.74,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,1.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
It is very important to manage your time and work hard every day. Subscribe for more videos.",52.4,0
38.0,15.2,14.8,11.0,0.0,2.0,1.0,0.0,1.0,5.263157894736842,9.5,0.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",96.18,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",48.48,0
37.0,14.8,15.2,13.0,0.0,1.0,1.0,0.0,7.0,2.7027027027027026,12.333333333333334,0.0,2.0,1.0,2.0,"Stop scrolling if you have ₹50 Lakhs budget and want a dream home!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",94.04,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",65.48,0
37.0,14.8,15.2,13.0,1.0,2.0,1.0,0.0,5.0,2.7027027027027026,9.25,1.0,2.0,1.0,0.0,"Here are 3 secret AI tools that feel illegal to know in 2026!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",97.57,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,1.0,"Today I am sharing some random tips on how to improve your life.
It is very important to manage your time and work hard every day. Subscribe for more videos.",40.84,0
37.0,14.8,15.2,13.0,0.0,1.0,1.0,0.0,10.0,0.0,12.333333333333334,0.0,2.0,0.0,1.0,"The 50/30/20 budgeting rule is failing in 2026, do this instead!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",94.08,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",69.38,0
35.0,14.0,16.0,11.0,0.0,2.0,1.0,0.0,3.0,2.857142857142857,8.75,1.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",84.8,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,1.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
It is very important to manage your time and work hard every day. Subscribe for more videos.",69.65,0
37.0,14.8,15.2,11.0,0.0,2.0,1.0,0.0,3.0,5.405405405405405,9.25,0.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",84.0,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,1.0,0.0,"Just another day working on projects and drinking coffee.
It is very important to manage your time and work hard every day. Subscribe for more videos.",50.38,0
35.0,14.0,16.0,11.0,0.0,2.0,1.0,0.0,3.0,2.857142857142857,8.75,1.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",84.01,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,1.0,"Today I am sharing some random tips on how to improve your life.
It is very important to manage your time and work hard every day. Subscribe for more videos.",51.16,0
38.0,15.2,14.8,11.0,0.0,2.0,1.0,0.0,1.0,5.263157894736842,9.5,0.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",97.4,1
27.0,10.8,19.2,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"This is a flat in city center call for details.
It is very important to manage your time and work hard every day. Subscribe for more videos.",61.81,0
35.0,14.0,16.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,8.75,0.0,2.0,2.0,1.0,"Eating oats every morning? You might be stopping your weight loss!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",96.91,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,1.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
It is very important to manage your time and work hard every day. Subscribe for more videos.",46.07,0
38.0,15.2,14.8,11.0,0.0,1.0,1.0,0.0,3.0,2.631578947368421,9.5,0.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",81.95,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,1.0,0.0,"Just another day working on projects and drinking coffee.
It is very important to manage your time and work hard every day. Subscribe for more videos.",64.77,0
37.0,14.8,15.2,11.0,0.0,1.0,1.0,0.0,5.0,2.7027027027027026,9.25,0.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",90.91,1
28.0,11.2,18.8,10.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",53.1,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,4.0,0.0,8.75,1.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",84.59,1
27.0,10.8,19.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",57.68,0
35.0,14.0,16.0,11.0,0.0,2.0,1.0,0.0,3.0,2.857142857142857,8.75,1.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",86.56,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,2.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",71.31,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,7.0,0.0,11.666666666666666,0.0,2.0,0.0,1.0,"How I built a Shopify brand with ₹0 in inventory costs!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",91.94,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,2.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",70.6,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,7.0,0.0,11.666666666666666,0.0,2.0,0.0,1.0,"How I built a Shopify brand with ₹0 in inventory costs!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",92.0,1
27.0,10.8,19.2,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"This is a flat in city center call for details.
It is very important to manage your time and work hard every day. Subscribe for more videos.",63.71,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,4.0,0.0,8.75,1.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",83.45,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",65.44,0
37.0,14.8,15.2,13.0,1.0,2.0,1.0,0.0,8.0,2.7027027027027026,12.333333333333334,0.0,2.0,0.0,1.0,"Here are 3 secret AI tools that feel illegal to know in 2026!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",87.31,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,1.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
It is very important to manage your time and work hard every day. Subscribe for more videos.",49.76,0
35.0,14.0,16.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,8.75,0.0,2.0,2.0,1.0,"Eating oats every morning? You might be stopping your weight loss!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",88.37,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",47.27,0
35.0,14.0,16.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,1.0,2.0,3.0,0.0,"Eating oats every morning? You might be stopping your weight loss!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",91.86,1
27.0,10.8,19.2,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",62.57,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,7.0,0.0,11.666666666666666,0.0,2.0,0.0,1.0,"How I built a Shopify brand with ₹0 in inventory costs!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",81.68,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",50.55,0
35.0,14.0,16.0,11.0,0.0,2.0,1.0,0.0,3.0,2.857142857142857,8.75,1.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",82.65,1
32.0,12.8,17.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",73.45,0
38.0,15.2,14.8,11.0,1.0,0.0,1.0,0.0,2.0,2.631578947368421,9.5,0.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",88.2,1
28.0,11.2,18.8,10.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",64.42,0
37.0,14.8,15.2,4.0,0.0,0.0,1.0,1.0,3.0,2.7027027027027026,7.4,0.0,2.0,3.0,0.0,"Eating oats every morning? You might be stopping your weight loss!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",87.19,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",63.38,0
38.0,15.2,14.8,11.0,0.0,2.0,1.0,0.0,1.0,5.263157894736842,9.5,0.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",94.01,1
31.0,12.4,17.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",67.34,0
39.0,15.6,14.4,13.0,0.0,1.0,1.0,0.0,7.0,2.564102564102564,9.75,0.0,2.0,1.0,0.0,"The 50/30/20 budgeting rule is failing in 2026, do this instead!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",80.9,1
31.0,12.4,17.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",55.52,0
37.0,14.8,15.2,11.0,0.0,2.0,1.0,0.0,3.0,5.405405405405405,9.25,0.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",92.02,1
27.0,10.8,19.2,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,"Hey friends check out this new app I downloaded yesterday.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",50.79,0
37.0,14.8,15.2,11.0,0.0,2.0,1.0,0.0,3.0,5.405405405405405,9.25,0.0,2.0,2.0,0.0,"Secret real estate trick developers don't want you to know!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",91.03,1
27.0,10.8,19.2,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It is very important to manage your time and work hard every day. Subscribe for more videos.",68.24,0
37.0,14.8,15.2,11.0,1.0,0.0,1.0,0.0,4.0,2.7027027027027026,9.25,0.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",96.15,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,1.0,0.0,"Just another day working on projects and drinking coffee.
It is very important to manage your time and work hard every day. Subscribe for more videos.",48.81,0
37.0,14.8,15.2,13.0,1.0,2.0,1.0,0.0,8.0,2.7027027027027026,12.333333333333334,0.0,2.0,0.0,1.0,"Here are 3 secret AI tools that feel illegal to know in 2026!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",93.78,1
27.0,10.8,19.2,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It is very important to manage your time and work hard every day. Subscribe for more videos.",61.31,0
37.0,14.8,15.2,11.0,0.0,1.0,1.0,0.0,5.0,2.7027027027027026,9.25,0.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",81.39,1
28.0,11.2,18.8,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",49.24,0
38.0,15.2,14.8,11.0,0.0,1.0,1.0,0.0,3.0,2.631578947368421,9.5,0.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",82.49,1
30.0,12.0,18.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,1.0,"Today I am sharing some random tips on how to improve your life.
It is very important to manage your time and work hard every day. Subscribe for more videos.",63.59,0
37.0,14.8,15.2,13.0,0.0,1.0,1.0,0.0,7.0,0.0,9.25,1.0,2.0,1.0,0.0,"The 50/30/20 budgeting rule is failing in 2026, do this instead!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",81.16,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,1.0,0.0,"Just another day working on projects and drinking coffee.
It is very important to manage your time and work hard every day. Subscribe for more videos.",58.45,0
38.0,15.2,14.8,4.0,0.0,0.0,1.0,1.0,1.0,2.631578947368421,7.6,0.0,2.0,3.0,0.0,"Eating oats every morning? You might be stopping your weight loss!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",83.72,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,1.0,0.0,"Just another day working on projects and drinking coffee.
It is very important to manage your time and work hard every day. Subscribe for more videos.",70.76,0
38.0,15.2,14.8,11.0,1.0,0.0,1.0,0.0,2.0,2.631578947368421,9.5,0.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",95.42,1
27.0,10.8,19.2,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It is very important to manage your time and work hard every day. Subscribe for more videos.",56.22,0
35.0,14.0,16.0,11.0,0.0,1.0,1.0,0.0,8.0,0.0,11.666666666666666,0.0,2.0,0.0,1.0,"90% of people make this 1 huge mistake with their resume!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",93.56,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",65.42,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,4.0,0.0,8.75,1.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",88.79,1
27.0,10.8,19.2,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,"This is a flat in city center call for details.
It is very important to manage your time and work hard every day. Subscribe for more videos.",56.51,0
35.0,14.0,16.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,8.75,0.0,2.0,2.0,1.0,"Eating oats every morning? You might be stopping your weight loss!
Instead of 50/30/20, use 40% for essentials, 30% invested immediately, and 30% for skills. Save this reel and share with a friend!",92.04,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",45.61,0
35.0,14.0,16.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,1.0,2.0,3.0,0.0,"Eating oats every morning? You might be stopping your weight loss!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",97.65,1
28.0,11.2,18.8,10.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"Hey friends check out this new app I downloaded yesterday.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",70.84,0
38.0,15.2,14.8,11.0,1.0,0.0,1.0,0.0,2.0,2.631578947368421,9.5,0.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",81.51,1
27.0,10.8,19.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",69.47,0
40.0,16.0,14.0,13.0,1.0,2.0,1.0,0.0,3.0,5.0,10.0,0.0,2.0,1.0,0.0,"Here are 3 secret AI tools that feel illegal to know in 2026!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",84.68,1
28.0,11.2,18.8,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",55.46,0
37.0,14.8,15.2,11.0,0.0,1.0,1.0,0.0,5.0,2.7027027027027026,9.25,0.0,2.0,1.0,0.0,"90% of people make this 1 huge mistake with their resume!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",85.01,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,1.0,0.0,"Just another day working on projects and drinking coffee.
It is very important to manage your time and work hard every day. Subscribe for more videos.",68.39,0
38.0,15.2,14.8,4.0,0.0,0.0,1.0,1.0,1.0,2.631578947368421,7.6,0.0,2.0,3.0,0.0,"Eating oats every morning? You might be stopping your weight loss!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",93.48,1
31.0,12.4,17.6,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,0.0,2.0,1.0,1.0,"Hello guys welcome back to my channel today we will talk about real estate.
It is very important to manage your time and work hard every day. Subscribe for more videos.",47.62,0
40.0,16.0,14.0,13.0,0.0,1.0,1.0,0.0,2.0,5.0,10.0,0.0,2.0,2.0,1.0,"Stop scrolling if you have ₹50 Lakhs budget and want a dream home!
Look at this luxury setup with modular kitchen and balcony. Located 10 mins from IT park. Comment 'HOME' below and I will DM you the direct tour!",93.58,1
31.0,12.4,17.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,2.0,3.0,1.0,"Today I am sharing some random tips on how to improve your life.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",68.53,0
35.0,14.0,16.0,11.0,1.0,0.0,1.0,0.0,4.0,0.0,8.75,1.0,2.0,1.0,0.0,"How I built a Shopify brand with ₹0 in inventory costs!
Number 1 tool generates pitch decks in 30 seconds. Number 2 creates realistic AI voices. Comment 'AI' for direct links sent to your inbox!",84.29,1
26.0,10.4,19.6,9.0,0.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,0.0,2.0,2.0,0.0,"Just another day working on projects and drinking coffee.
Thank you for watching this video. Do not forget to like and share if you enjoyed it.",43.89,0
39.0,15.6,14.4,13.0,1.0,2.0,1.0,0.0,5.0,5.128205128205128,9.75,0.0,2.0,1.0,0.0,"Here are 3 secret AI tools that feel illegal to know in 2026!
Swap instant oats for 3 whole eggs with spinach. This keeps hunger suppressed for 5 hours. Double tap if you want the 7-day meal plan!",92.59,1
28.0,11.2,18.8,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,"This is a flat in city center call for details.
It has nice rooms and good lighting. Hope you guys like it. Let me know what you think.",60.6,0
